target,stage,members,weights,r2
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.04,0.00,0.96",0.9644351509096438
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.04,0.01,0.95",0.9640309560839427
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.05,0.00,0.95",0.9644318737340717
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.00,1.00",0.9728668847567757
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.05,0.95",0.9719191327068777
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.10,0.90",0.9706709022398181
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.15,0.85",0.969122193355597
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.20,0.80",0.9672730060542145
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.25,0.75",0.9651233403356704
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.30,0.70",0.9626731961999647
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.35,0.65",0.9599225736470977
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.40,0.60",0.9568714726770691
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.45,0.55",0.953519893289879
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.50,0.50",0.9498678354855273
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.55,0.45",0.9459152992640142
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.60,0.40",0.9416622846253395
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.65,0.35",0.9371087915695034
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.70,0.30",0.9322548200965057
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.75,0.25",0.9271003702063466
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.80,0.20",0.921645441899026
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.85,0.15",0.9158900351745438
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.90,0.10",0.9098341500329001
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,0.95,0.05",0.9034777864740949
Q0_REVENUES,coarse,"B4,M3d,M4","0.00,1.00,0.00",0.8968209444981282
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.00,0.95",0.9728717930911627
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.05,0.90",0.9719200861259537
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.10,0.85",0.9706679007435832
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.15,0.80",0.9691152369440513
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.20,0.75",0.9672620947273578
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.25,0.70",0.9651084740935028
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.30,0.65",0.9626543750424863
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.35,0.60",0.9598997975743082
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.40,0.55",0.9568447416889687
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.45,0.50",0.9534892073864677
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.50,0.45",0.9498331946668052
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.55,0.40",0.9458767035299811
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.60,0.35",0.9416197339759956
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.65,0.30",0.9370622860048485
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.70,0.25",0.9322043596165399
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.75,0.20",0.9270459548110699
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.80,0.15",0.9215870715884383
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.85,0.10",0.9158277099486453
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.90,0.05",0.9097678698916907
Q0_REVENUES,coarse,"B4,M3d,M4","0.05,0.95,0.00",0.9034075514175746
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.00,0.90",0.9728758229334826
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.05,0.85",0.9719201610529627
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.10,0.80",0.9706640207552814
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.15,0.75",0.9691074020404384
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.20,0.70",0.9672503049084341
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.25,0.65",0.9650927293592682
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.30,0.60",0.9626346753929408
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.35,0.55",0.9598761430094518
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.40,0.50",0.9568171322088014
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.45,0.45",0.9534576429909895
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.50,0.40",0.949797675356016
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.55,0.35",0.945837229303881
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.60,0.30",0.9415763048345845
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.65,0.25",0.9370149019481266
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.70,0.20",0.9321530206445071
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.75,0.15",0.9269906609237262
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.80,0.10",0.9215278227857837
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.85,0.05",0.9157645062306796
Q0_REVENUES,coarse,"B4,M3d,M4","0.10,0.90,0.00",0.9097007112584142
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.00,0.85",0.9728789742837356
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.05,0.80",0.9719193574879048
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.10,0.75",0.9706592622749125
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.15,0.70",0.9690986886447587
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.20,0.65",0.9672376365974434
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.25,0.60",0.9650761061329666
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.30,0.55",0.9626140972513283
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.35,0.50",0.9598516099525284
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.40,0.45",0.9567886442365671
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.45,0.40",0.9534252001034442
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.50,0.35",0.9497612775531599
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.55,0.30",0.945796876585714
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.60,0.25",0.9415319972011066
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.65,0.20",0.9369666393993377
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.70,0.15",0.9321008031804073
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.75,0.10",0.9269344885443155
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.80,0.05",0.921467695491062
Q0_REVENUES,coarse,"B4,M3d,M4","0.15,0.85,0.00",0.9157004240206471
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.00,0.80",0.9728812471419216
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.05,0.75",0.9719176754307799
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.10,0.70",0.9706536253024767
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.15,0.65",0.9690890967570119
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.20,0.60",0.9672240897943857
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.25,0.55",0.965058604414598
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.30,0.50",0.9625926406176487
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.35,0.45",0.959826198403538
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.40,0.40",0.9567592777722657
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.45,0.35",0.9533918787238319
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.50,0.30",0.9497240012582366
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.55,0.25",0.9457556453754798
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.60,0.20",0.9414868110755616
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.65,0.15",0.9369174983584818
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.70,0.10",0.9320477072242405
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.75,0.05",0.9268774376728377
Q0_REVENUES,coarse,"B4,M3d,M4","0.20,0.80,0.00",0.9214066897042734
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.00,0.75",0.9728826415080405
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.05,0.70",0.9719151148815879
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.10,0.65",0.9706471098379738
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.15,0.60",0.9690786263771981
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.20,0.55",0.967209664499261
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.25,0.50",0.9650402242041624
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.30,0.45",0.9625703054919021
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.35,0.40",0.9597999083624805
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.40,0.35",0.9567290328158974
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.45,0.30",0.9533576788521526
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.50,0.25",0.9496858464712464
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.55,0.20",0.9457135356731788
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.60,0.15",0.9414407464579496
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.65,0.10",0.9368674788255589
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.70,0.05",0.9319937327760066
Q0_REVENUES,coarse,"B4,M3d,M4","0.25,0.75,0.00",0.9268195083092929
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.00,0.70",0.9728831573820925
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.05,0.65",0.9719116758403289
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.10,0.60",0.9706397158814039
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.15,0.55",0.9690672775053173
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.20,0.50",0.9671943607120693
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.25,0.45",0.9650209655016597
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.30,0.40",0.9625470918740886
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.35,0.35",0.9597727398293561
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.40,0.30",0.956697909367462
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.45,0.25",0.9533226004884063
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.50,0.20",0.9496468131921892
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.55,0.15",0.9456705474788107
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.60,0.10",0.9413938033482705
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.65,0.05",0.936816580800569
Q0_REVENUES,coarse,"B4,M3d,M4","0.30,0.70,0.00",0.9319388798357058
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.00,0.65",0.9728827947640775
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.05,0.60",0.9719073583070029
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.10,0.55",0.970631443432767
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.15,0.50",0.9690550501413695
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.20,0.45",0.9671781784328105
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.25,0.40",0.9650008283070901
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.30,0.35",0.9625229997642081
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.35,0.30",0.9597446928041646
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.40,0.25",0.9566659074269596
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.45,0.20",0.9532866436325931
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.50,0.15",0.9496069014210651
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.55,0.10",0.9456266807923756
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.60,0.05",0.9413459817465245
Q0_REVENUES,coarse,"B4,M3d,M4","0.35,0.65,0.00",0.9367648042835119
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.00,0.60",0.9728815536539953
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.05,0.55",0.97190216228161
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.10,0.50",0.9706222924920631
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.15,0.45",0.9690419442853547
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.20,0.40",0.9671611176614848
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.25,0.35",0.9649798126204534
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.30,0.30",0.9624980291622606
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.35,0.25",0.9597157672869061
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.40,0.20",0.9566330269943902
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.45,0.15",0.9532498082847127
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.50,0.10",0.9495661111578739
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.55,0.05",0.9455819356138735
Q0_REVENUES,coarse,"B4,M3d,M4","0.40,0.60,0.00",0.9412972816527114
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.00,0.55",0.9728794340518463
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.05,0.50",0.9718960877641499
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.10,0.45",0.9706122630592922
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.15,0.40",0.9690279599372729
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.20,0.35",0.967143178398092
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.25,0.30",0.9649579184417498
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.30,0.25",0.962472180068246
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.35,0.20",0.9596859632775806
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.40,0.15",0.9565992680697538
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.45,0.10",0.9532120944447655
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.50,0.05",0.9495244424026157
Q0_REVENUES,coarse,"B4,M3d,M4","0.45,0.55,0.00",0.9455363119433043
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.00,0.50",0.9728764359576302
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.05,0.45",0.971889134754623
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.10,0.40",0.9706013551344542
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.15,0.35",0.969013097097124
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.20,0.30",0.9671243606426323
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.25,0.25",0.9649351457709792
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.30,0.20",0.9624454524821644
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.35,0.15",0.9596552807761881
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.40,0.10",0.9565646306530504
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.45,0.05",0.9531735021127512
Q0_REVENUES,coarse,"B4,M3d,M4","0.50,0.50,0.00",0.9494818951552904
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.00,0.45",0.9728725593713471
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.05,0.40",0.9718813032530289
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.10,0.35",0.9705895687175493
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.15,0.30",0.9689973557649082
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.20,0.25",0.9671046643951056
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.25,0.20",0.9649114946081414
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.30,0.15",0.9624178464040158
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.35,0.10",0.9596237197827286
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.40,0.05",0.95652911474428
Q0_REVENUES,coarse,"B4,M3d,M4","0.55,0.45,0.00",0.9531340312886699
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.00,0.40",0.9728678042929969
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.05,0.35",0.9718725932593679
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.10,0.30",0.9705769038085774
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.15,0.25",0.9689807359406254
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.20,0.20",0.9670840896555118
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.25,0.15",0.9648869649532368
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.30,0.10",0.9623893618338002
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.35,0.05",0.9595912802972022
Q0_REVENUES,coarse,"B4,M3d,M4","0.60,0.40,0.00",0.9564927203434426
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.00,0.35",0.9728621707225799
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.05,0.30",0.9718630047736398
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.10,0.25",0.9705633604075384
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.15,0.20",0.9689632376242755
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.20,0.15",0.967062636423851
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.25,0.10",0.9648615568062651
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.30,0.05",0.9623599987715177
Q0_REVENUES,coarse,"B4,M3d,M4","0.65,0.35,0.00",0.9595579623196087
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.00,0.30",0.9728556586600957
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.05,0.25",0.9718525377958449
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.10,0.20",0.9705489385144325
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.15,0.15",0.9689448608158586
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.20,0.10",0.9670403047001233
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.25,0.05",0.9648352701672264
Q0_REVENUES,coarse,"B4,M3d,M4","0.70,0.30,0.00",0.9623297572171681
Q0_REVENUES,coarse,"B4,M3d,M4","0.75,0.00,0.25",0.9728482681055446
Q0_REVENUES,coarse,"B4,M3d,M4","0.75,0.05,0.20",0.9718411923259829
Q0_REVENUES,coarse,"B4,M3d,M4","0.75,0.10,0.15",0.9705336381292595
Q0_REVENUES,coarse,"B4,M3d,M4","0.75,0.15,0.10",0.9689256055153748
Q0_REVENUES,coarse,"B4,M3d,M4","0.75,0.20,0.05",0.9670170944843285
Q0_REVENUES,coarse,"B4,M3d,M4","0.75,0.25,0.00",0.9648081050361207
Q0_REVENUES,coarse,"B4,M3d,M4","0.80,0.00,0.20",0.9728399990589265
Q0_REVENUES,coarse,"B4,M3d,M4","0.80,0.05,0.15",0.9718289683640537
Q0_REVENUES,coarse,"B4,M3d,M4","0.80,0.10,0.10",0.9705174592520196
Q0_REVENUES,coarse,"B4,M3d,M4","0.80,0.15,0.05",0.9689054717228239
Q0_REVENUES,coarse,"B4,M3d,M4","0.80,0.20,0.00",0.9669930057764667
Q0_REVENUES,coarse,"B4,M3d,M4","0.85,0.00,0.15",0.9728308515202413
Q0_REVENUES,coarse,"B4,M3d,M4","0.85,0.05,0.10",0.9718158659100578
Q0_REVENUES,coarse,"B4,M3d,M4","0.85,0.10,0.05",0.9705004018827126
Q0_REVENUES,coarse,"B4,M3d,M4","0.85,0.15,0.00",0.968884459438206
Q0_REVENUES,coarse,"B4,M3d,M4","0.90,0.00,0.10",0.9728208254894891
Q0_REVENUES,coarse,"B4,M3d,M4","0.90,0.05,0.05",0.9718018849639947
Q0_REVENUES,coarse,"B4,M3d,M4","0.90,0.10,0.00",0.9704824660213387
Q0_REVENUES,coarse,"B4,M3d,M4","0.95,0.00,0.05",0.97280992096667
Q0_REVENUES,coarse,"B4,M3d,M4","0.95,0.05,0.00",0.9717870255258646
Q0_REVENUES,coarse,"B4,M3d,M4","1.00,0.00,0.00",0.9727981379517838
Q0_REVENUES,fine,"B4,M3d,M4","0.25,0.00,0.75",0.9728826415080405
Q0_REVENUES,fine,"B4,M3d,M4","0.25,0.01,0.74",0.9727131744561229
Q0_REVENUES,fine,"B4,M3d,M4","0.25,0.02,0.73",0.9725316882675189
Q0_REVENUES,fine,"B4,M3d,M4","0.25,0.03,0.72",0.9723381829422284
Q0_REVENUES,fine,"B4,M3d,M4","0.25,0.04,0.71",0.9721326584802513
Q0_REVENUES,fine,"B4,M3d,M4","0.25,0.05,0.70",0.9719151148815879
Q0_REVENUES,fine,"B4,M3d,M4","0.26,0.00,0.74",0.9728828149622163
Q0_REVENUES,fine,"B4,M3d,M4","0.26,0.01,0.73",0.9727131897136863
Q0_REVENUES,fine,"B4,M3d,M4","0.26,0.02,0.72",0.9725315453284697
Q0_REVENUES,fine,"B4,M3d,M4","0.26,0.03,0.71",0.9723378818065668
Q0_REVENUES,fine,"B4,M3d,M4","0.26,0.04,0.70",0.9721321991479773
Q0_REVENUES,fine,"B4,M3d,M4","0.26,0.05,0.69",0.9719144973527015
Q0_REVENUES,fine,"B4,M3d,M4","0.27,0.00,0.73",0.9728829532767094
Q0_REVENUES,fine,"B4,M3d,M4","0.27,0.01,0.72",0.9727131698315669
Q0_REVENUES,fine,"B4,M3d,M4","0.27,0.02,0.71",0.972531367249738
Q0_REVENUES,fine,"B4,M3d,M4","0.27,0.03,0.70",0.9723375455312225
Q0_REVENUES,fine,"B4,M3d,M4","0.27,0.04,0.69",0.9721317046760207
Q0_REVENUES,fine,"B4,M3d,M4","0.27,0.05,0.68",0.9719138446841323
Q0_REVENUES,fine,"B4,M3d,M4","0.28,0.00,0.72",0.9728830564515197
Q0_REVENUES,fine,"B4,M3d,M4","0.28,0.01,0.71",0.9727131148097649
Q0_REVENUES,fine,"B4,M3d,M4","0.28,0.02,0.70",0.9725311540313235
Q0_REVENUES,fine,"B4,M3d,M4","0.28,0.03,0.69",0.9723371741161956
Q0_REVENUES,fine,"B4,M3d,M4","0.28,0.04,0.68",0.9721311750643813
Q0_REVENUES,fine,"B4,M3d,M4","0.28,0.05,0.67",0.9719131568758805
Q0_REVENUES,fine,"B4,M3d,M4","0.29,0.00,0.71",0.9728831244866475
Q0_REVENUES,fine,"B4,M3d,M4","0.29,0.01,0.70",0.9727130246482801
Q0_REVENUES,fine,"B4,M3d,M4","0.29,0.02,0.69",0.9725309056732263
Q0_REVENUES,fine,"B4,M3d,M4","0.29,0.03,0.68",0.972336767561486
Q0_REVENUES,fine,"B4,M3d,M4","0.29,0.04,0.67",0.9721306103130593
Q0_REVENUES,fine,"B4,M3d,M4","0.29,0.05,0.66",0.9719124339279461
Q0_REVENUES,fine,"B4,M3d,M4","0.30,0.00,0.70",0.9728831573820925
Q0_REVENUES,fine,"B4,M3d,M4","0.30,0.01,0.69",0.9727128993471127
Q0_REVENUES,fine,"B4,M3d,M4","0.30,0.02,0.68",0.9725306221754464
Q0_REVENUES,fine,"B4,M3d,M4","0.30,0.03,0.67",0.9723363258670937
Q0_REVENUES,fine,"B4,M3d,M4","0.30,0.04,0.66",0.9721300104220546
Q0_REVENUES,fine,"B4,M3d,M4","0.30,0.05,0.65",0.9719116758403289
Q0_REVENUES,fine,"B4,M3d,M4","0.31,0.00,0.69",0.9728831551378548
Q0_REVENUES,fine,"B4,M3d,M4","0.31,0.01,0.68",0.9727127389062626
Q0_REVENUES,fine,"B4,M3d,M4","0.31,0.02,0.67",0.9725303035379839
Q0_REVENUES,fine,"B4,M3d,M4","0.31,0.03,0.66",0.9723358490330187
Q0_REVENUES,fine,"B4,M3d,M4","0.31,0.04,0.65",0.9721293753913671
Q0_REVENUES,fine,"B4,M3d,M4","0.32,0.00,0.68",0.9728831177539345
Q0_REVENUES,fine,"B4,M3d,M4","0.32,0.01,0.67",0.9727125433257299
Q0_REVENUES,fine,"B4,M3d,M4","0.32,0.02,0.66",0.9725299497608387
Q0_REVENUES,fine,"B4,M3d,M4","0.32,0.03,0.65",0.9723353370592611
Q0_REVENUES,fine,"B4,M3d,M4","0.33,0.00,0.67",0.9728830452303314
Q0_REVENUES,fine,"B4,M3d,M4","0.33,0.01,0.66",0.9727123126055144
Q0_REVENUES,fine,"B4,M3d,M4","0.33,0.02,0.65",0.9725295608440108
Q0_REVENUES,fine,"B4,M3d,M4","0.34,0.00,0.66",0.9728829375670458
Q0_REVENUES,fine,"B4,M3d,M4","0.34,0.01,0.65",0.9727120467456163
Q0_REVENUES,fine,"B4,M3d,M4","0.35,0.00,0.65",0.9728827947640775
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.00,1.00",0.8268065956859505
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.05,0.95",0.8252188182616851
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.10,0.90",0.8221315473371528
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.15,0.85",0.8175447829123538
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.20,0.80",0.811458524987288
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.25,0.75",0.8038727735619553
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.30,0.70",0.7947875286363559
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.35,0.65",0.7842027902104897
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.40,0.60",0.7721185582843567
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.45,0.55",0.7585348328579569
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.50,0.50",0.7434516139312903
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.55,0.45",0.726868901504357
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.60,0.40",0.7087866955771568
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.65,0.35",0.6892049961496898
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.70,0.30",0.6681238032219561
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.75,0.25",0.6455431167939556
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.80,0.20",0.6214629368656882
Q0_OPERATING_INCOME,coarse,"B4,M3d,M4","0.00,0.85,0.15",0.595883263437154
